daily,JPY/USD,diff_1,diff_2
2017-08-23,109.03,-0.5450000000000017,-1.1500000000000057
2017-08-24,109.55,0.519999999999996,1.0649999999999977
2017-08-25,109.34,-0.20999999999999375,-0.7299999999999898
2017-08-28,109.26,-0.0799999999999983,0.12999999999999545
2017-08-29,109.75,0.4899999999999949,0.5699999999999932
2017-08-30,110.245,0.49500000000000455,0.005000000000009663
2017-08-31,109.97,-0.2750000000000057,-0.7700000000000102
2017-09-01,110.245,0.2750000000000057,0.5500000000000114
2017-09-04,109.715,-0.5300000000000011,-0.8050000000000068
2017-09-05,108.81,-0.9050000000000011,-0.375
2017-09-06,109.22,0.4099999999999966,1.3149999999999977
2017-09-07,108.465,-0.7549999999999955,-1.164999999999992
2017-09-08,107.835,-0.6300000000000097,0.12499999999998579
2017-09-11,109.385,1.5500000000000114,2.180000000000021
2017-09-12,110.16,0.7749999999999915,-0.7750000000000199
2017-09-13,110.49,0.3299999999999983,-0.4449999999999932
2017-09-14,110.245,-0.24499999999999034,-0.5749999999999886
2017-09-15,110.825,0.5799999999999983,0.8249999999999886
2017-09-18,111.565,0.7399999999999949,0.1599999999999966
2017-09-19,111.605,0.04000000000000625,-0.6999999999999886
2017-09-20,112.185,0.5799999999999983,0.539999999999992
2017-09-21,112.48,0.2950000000000017,-0.2849999999999966
2017-09-22,111.99,-0.4900000000000091,-0.7850000000000108
2017-09-25,111.73,-0.2599999999999909,0.2300000000000182
2017-09-26,112.23,0.5,0.7599999999999909
2017-09-27,112.82,0.5899999999999892,0.0899999999999892
2017-09-28,112.35,-0.46999999999999886,-1.059999999999988
2017-09-29,112.515,0.16500000000000625,0.6350000000000051
2017-10-02,112.76,0.24500000000000455,0.0799999999999983
2017-10-03,112.845,0.08499999999999375,-0.1600000000000108
2017-10-04,112.75,-0.09499999999999886,-0.1799999999999926
2017-10-05,112.825,0.07500000000000284,0.1700000000000017
2017-10-06,112.65,-0.17499999999999716,-0.25
2017-10-09,112.685,0.03499999999999659,0.20999999999999375
2017-10-10,112.445,-0.2400000000000091,-0.2750000000000057
2017-10-11,112.49,0.045000000000001705,0.2850000000000108
2017-10-12,112.285,-0.2049999999999983,-0.25
2017-10-13,111.84,-0.4449999999999932,-0.23999999999999488
2017-10-16,112.185,0.34499999999999886,0.789999999999992
2017-10-17,112.205,0.01999999999999602,-0.32500000000000284
2017-10-18,112.925,0.7199999999999989,0.7000000000000028
2017-10-19,112.545,-0.37999999999999545,-1.0999999999999943
2017-10-20,113.5,0.9549999999999983,1.3349999999999937
2017-10-23,113.425,-0.07500000000000284,-1.0300000000000011
2017-10-24,113.91,0.48499999999999943,0.5600000000000023
2017-10-25,113.745,-0.16499999999999204,-0.6499999999999915
2017-10-26,113.99,0.24499999999999034,0.4099999999999824
2017-10-27,113.67,-0.3199999999999932,-0.5649999999999835
2017-10-30,113.17,-0.5,-0.18000000000000682
2017-10-31,113.645,0.4749999999999943,0.9749999999999943
2017-11-01,114.185,0.5400000000000063,0.06500000000001194
2017-11-02,114.07,-0.1150000000000091,-0.6550000000000153
2017-11-03,114.06,-0.009999999999990905,0.10500000000001819
2017-11-06,113.77,-0.29000000000000625,-0.28000000000001535
2017-11-07,113.945,0.17499999999999716,0.4650000000000034
2017-11-08,113.81,-0.1349999999999909,-0.30999999999998806
2017-11-09,113.35,-0.46000000000000796,-0.32500000000001705
2017-11-10,113.53,0.18000000000000682,0.6400000000000148
2017-11-13,113.63,0.09999999999999432,-0.0800000000000125
2017-11-14,113.45,-0.1799999999999926,-0.2799999999999869
2017-11-15,112.87,-0.5799999999999983,-0.4000000000000057
2017-11-16,113.03,0.1599999999999966,0.7399999999999949
2017-11-17,112.135,-0.894999999999996,-1.0549999999999926
2017-11-20,112.62,0.48499999999999943,1.3799999999999955
2017-11-21,112.44,-0.18000000000000682,-0.6650000000000063
2017-11-22,111.21,-1.230000000000004,-1.0499999999999972
2017-11-23,111.225,0.015000000000000568,1.2450000000000045
2017-11-24,111.535,0.3100000000000023,0.2950000000000017
2017-11-27,111.11,-0.42499999999999716,-0.7349999999999994
2017-11-28,111.485,0.375,0.7999999999999972
2017-11-29,111.925,0.4399999999999977,0.06499999999999773
2017-11-30,112.53,0.605000000000004,0.16500000000000625
2017-12-01,112.195,-0.33500000000000796,-0.9400000000000119
2017-12-04,112.405,0.21000000000000796,0.5450000000000159
2017-12-05,112.585,0.1799999999999926,-0.030000000000015348
2017-12-06,112.285,-0.29999999999999716,-0.47999999999998977
2017-12-07,113.085,0.7999999999999972,1.0999999999999943
2017-12-08,113.465,0.38000000000000966,-0.4199999999999875
2017-12-11,113.56,0.09499999999999886,-0.2850000000000108
2017-12-12,113.55,-0.010000000000005116,-0.10500000000000398
2017-12-13,112.545,-1.0049999999999955,-0.9949999999999903
2017-12-14,112.405,-0.14000000000000057,0.8649999999999949
2017-12-15,112.615,0.20999999999999375,0.3499999999999943
2017-12-18,112.55,-0.06499999999999773,-0.2749999999999915
2017-12-19,112.885,0.33500000000000796,0.4000000000000057
2017-12-20,113.385,0.5,0.16499999999999204
2017-12-21,113.325,-0.060000000000002274,-0.5600000000000023
2017-12-22,113.29,-0.03499999999999659,0.025000000000005684
2017-12-25,113.29,0.0,0.03499999999999659
2017-12-26,113.225,-0.06500000000001194,-0.06500000000001194
2017-12-27,113.34,0.1150000000000091,0.18000000000002103
2017-12-28,112.865,-0.4750000000000085,-0.5900000000000176
2017-12-29,112.69,-0.17499999999999716,0.30000000000001137
2018-01-01,112.675,-0.015000000000000568,0.1599999999999966
2018-01-02,112.285,-0.39000000000000057,-0.375
2018-01-03,112.5,0.2150000000000034,0.605000000000004
2018-01-04,112.73,0.23000000000000398,0.015000000000000568
2018-01-05,113.06,0.3299999999999983,0.09999999999999432
2018-01-08,113.08,0.01999999999999602,-0.3100000000000023
2018-01-09,112.64,-0.4399999999999977,-0.45999999999999375
2018-01-10,111.43,-1.2099999999999937,-0.769999999999996
2018-01-11,111.28,-0.15000000000000568,1.059999999999988
2018-01-12,111.01,-0.269999999999996,-0.11999999999999034
2018-01-15,110.53,-0.480000000000004,-0.21000000000000796
2018-01-16,110.47,-0.060000000000002274,0.4200000000000017
2018-01-17,111.31,0.8400000000000034,0.9000000000000057
2018-01-18,111.09,-0.21999999999999886,-1.0600000000000023
2018-01-19,110.79,-0.29999999999999716,-0.0799999999999983
2018-01-22,110.93,0.14000000000000057,0.4399999999999977
2018-01-23,110.305,-0.625,-0.7650000000000006
2018-01-24,109.225,-1.0800000000000125,-0.4550000000000125
2018-01-25,109.39,0.16500000000000625,1.2450000000000188
2018-01-26,108.63,-0.7600000000000051,-0.9250000000000114
2018-01-29,108.965,0.33500000000000796,1.095000000000013
2018-01-30,108.785,-0.18000000000000682,-0.5150000000000148
2018-01-31,109.18,0.39500000000001023,0.575000000000017
2018-02-01,109.4,0.21999999999999886,-0.17500000000001137
2018-02-02,110.17,0.769999999999996,0.5499999999999972
2018-02-05,109.12,-1.0499999999999972,-1.8199999999999932
2018-02-06,109.555,0.4350000000000023,1.4849999999999994
2018-02-07,109.345,-0.21000000000000796,-0.6450000000000102
2018-02-08,108.745,-0.5999999999999943,-0.38999999999998636
2018-02-09,108.8,0.05499999999999261,0.6549999999999869
2018-02-12,108.65,-0.14999999999999147,-0.20499999999998408
2018-02-13,107.815,-0.835000000000008,-0.6850000000000165
2018-02-14,107.005,-0.8100000000000023,0.025000000000005684
2018-02-15,106.145,-0.8599999999999994,-0.04999999999999716
2018-02-16,106.28,0.13500000000000512,0.9950000000000045
2018-02-19,106.6,0.3199999999999932,0.18499999999998806
2018-02-20,107.325,0.7250000000000085,0.40500000000001535
2018-02-21,107.77,0.4449999999999932,-0.28000000000001535
2018-02-22,106.75,-1.019999999999996,-1.4649999999999892
2018-02-23,106.885,0.13500000000000512,1.1550000000000011
2018-02-26,106.965,0.0799999999999983,-0.05500000000000682
2018-02-27,107.33,0.3649999999999949,0.2849999999999966
